,particle_id,hit num1,hit num2,hit num3,hit num4,hit num5,hit num6,hit num7,hit num8,hit num9,hit num10,hit num11,hit num12,hit num13,hit num14,hit num15,hit num16,hit num17,hit num18,hit num19
8183,5.2241851886443725e+17,"[108.558, 236.476, -168.2]","[166.83, 322.563, -198.2]","[272.804, 419.731, -240.2]","[439.515, 491.708, -294.0]","[651.577, 494.255, -357.6]","[992.26, 229.959, -488.0]",,,,,,,,,,,,,
8184,4.3685857844004045e+17,"[-71.2583, 253.398, -157.4]","[-68.8841, 250.625, -156.4]","[-162.1, 321.124, -178.143]",,,,,,,,,,,,,,,,
8185,3.062470424207073e+17,"[-266.064, -2.56795, -201.971]","[-336.14, -117.283, -112.0]","[-387.755, -318.369, 30.2727]","[-353.531, -557.918, 193.4]","[-179.904, -803.621, 395.8]","[741.941, -492.285, 1214.5]","[748.944, -480.837, 1225.5]",,,,,,,,,,,,
8186,4.6389185849851904e+17,"[-249.66, -80.1228, -132.4]","[-243.906, -78.3934, -128.8]","[-346.6, -105.955, -192.2]","[-479.896, -130.572, -271.2]","[-645.988, -144.52, -369.4]","[-805.074, -140.736, -466.4]","[-808.048, -140.563, -460.6]","[-1016.27, -110.143, -591.0]",,,,,,,,,,,
8187,6.485208202592993e+17,"[-239.638, -95.6329, -85.6]","[-357.014, -10.3144, -114.4]","[-480.247, 142.677, -155.0]","[-478.421, 139.554, -154.0]","[-558.974, 357.045, -203.0]","[-550.255, 614.255, -254.6]","[-552.322, 605.078, -254.6]","[-327.877, 967.176, -346.8]","[-338.289, 958.776, -336.0]",,,,,,,,,,
8188,8.151537315940966e+17,"[-184.573, -187.144, -125.2]","[-182.622, -179.552, -125.2]","[-201.601, -298.021, -125.2]","[-187.795, -463.298, -124.0]","[-105.236, -652.772, -120.4]","[62.934, -815.885, -119.2]",,,,,,,,,,,,,
8189,1.2610353836222464e+17,"[-190.429, -177.738, -77.2]","[-212.256, -287.749, -60.4]","[-177.288, -466.253, -33.0]",,,,,,,,,,,,,,,,
8190,6.35037028131541e+17,"[-162.48, -202.8, -133.6]","[-240.588, -265.256, -148.0]","[-361.931, -347.05, -168.2]","[-506.686, -423.438, -192.2]","[-667.176, -485.571, -222.2]","[-660.889, -483.528, -211.4]","[-869.398, -534.28, -243.8]",,,,,,,,,,,,
8191,6.350370281315492e+17,"[-172.302, -191.463, -142.0]","[-291.146, -216.484, -173.0]","[-479.536, -155.833, -223.4]","[-472.578, -160.835, -221.0]",,,,,,,,,,,,,,,
8192,6.485208202592952e+17,"[39.8415, -259.103, -79.6]","[97.9069, -344.665, -103.6]","[149.435, -474.311, -136.0]","[164.942, -641.173, -176.6]","[123.636, -814.785, -222.2]","[126.351, -808.521, -222.2]","[-30.5374, -1016.65, -282.0]",,,,,,,,,,,,
8193,2.522084510972027e+17,"[1.77888, -256.379, -65.2]","[76.4981, -353.134, -79.6]","[215.854, -453.325, -104.8]","[425.245, -505.79, -133.6]","[693.818, -437.103, -168.2]",,,,,,,,,,,,,,
8194,1.666351790943191e+17,"[232.41, -109.556, -72.2]","[277.252, -230.657, 75.6]","[276.038, -224.404, 68.2857]","[267.685, -420.776, 292.8]","[81.7188, -656.498, 645.277]",,,,,,,,,,,,,,
8195,5.85762758281175e+16,"[247.804, -84.0324, -114.7]","[243.274, -80.2577, -117.1]","[314.504, -172.454, -70.0]","[312.407, -394.918, 25.8]","[317.33, -385.245, 21.0923]",,,,,,,,,,,,,,
8196,7.65612348986626e+17,"[262.88, 1.97404, -71.2]","[256.35, 1.3799, -70.0]","[362.727, 2.81316, -89.2]","[356.343, 3.18596, -88.0]","[498.226, -19.3952, -114.4]","[656.026, -84.0534, -145.6]","[650.653, -81.1352, -144.4]","[799.356, -190.412, -179.0]","[943.264, -391.706, -222.2]",,,,,,,,,,
8197,7.250866181295391e+17,"[252.274, 49.6747, -61.6]","[358.792, 29.1909, -60.4]","[500.807, -38.6873, -56.8]","[495.23, -34.9493, -56.8]","[636.035, -174.337, -53.2]","[637.992, -177.197, -52.2]","[720.194, -394.306, -48.6]",,,,,,,,,,,,
8198,7.926405438206157e+17,"[120.585, 232.599, -64.0]","[116.247, 228.375, -56.2]","[178.537, 313.573, -193.4]","[209.329, 453.499, -379.0]","[132.154, 646.548, -645.554]",,,,,,,,,,,,,,
8199,6.260085945584968e+17,"[80.9326, 249.673, -91.6]","[181.908, 307.244, -108.4]","[380.917, 324.093, -136.0]","[653.647, 107.558, -185.0]","[647.485, 121.729, -182.6]",,,,,,,,,,,,,,
8200,6.260085945584886e+17,"[82.7137, 248.599, -90.4]","[225.794, 283.127, -76.0]","[217.612, 282.585, -77.2]","[446.528, 226.435, -51.8667]","[438.878, 230.974, -52.0]","[450.304, 224.189, -51.0]","[442.98, 228.638, -52.2]","[793.136, 81.9891, 2547.5]",,,,,,,,,,,
8201,1.4862421655866982e+17,"[42.6206, 258.553, -137.2]","[32.4276, 254.878, -134.8]","[257.085, 259.939, -185.0]","[245.826, 263.58, -182.6]",,,,,,,,,,,,,,,
8202,7.250811892908769e+17,"[-258.92, 15.0514, -84.4]","[-329.625, 139.821, -113.2]","[-373.835, 338.056, -156.2]","[-373.472, 330.754, -155.0]","[-373.638, 334.466, -155.2]","[-373.223, 326.977, -154.0]","[-340.632, 565.673, -206.6]","[-189.194, 796.046, -271.2]",,,,,,,,,,,
8203,7.971372027808358e+17,"[-259.137, 14.1164, -103.6]","[-359.459, 41.7681, -60.4]","[-353.829, 39.7466, -62.8]","[-487.968, 109.58, 1.8]","[-616.129, 240.847, 82.0]","[-612.282, 235.375, 79.6]","[-698.185, 431.916, 168.2]","[-645.648, 788.523, 336.0]",,,,,,,,,,,
8204,7.160728218050314e+17,"[-257.343, 21.8305, -71.2]",,,,,,,,,,,,,,,,,,
8205,5.404635664116531e+16,"[-170.04, -198.604, 34.95]","[-83.3345, -351.796, 151.92]","[-78.7852, -357.149, 156.52]","[97.0027, -486.064, 300.0]","[419.805, -508.96, 518.24]","[342.704, 423.045, 1501.5]","[346.303, 423.041, 1498.5]","[339.195, 423.166, 1504.5]",,,,,,,,,,,
8206,7.250811892908728e+17,"[-145.209, -215.746, 8.7]","[-192.587, -306.711, 64.6]","[-188.982, -301.811, 61.6]","[-298.398, -399.614, 142.0]","[-494.298, -437.668, 258.0]",,,,,,,,,,,,,,
8207,5.85581338862592e+16,"[-131.026, -227.686, -13.8]","[-238.267, -268.06, 66.4]","[-741.264, 295.155, 2544.5]",,,,,,,,,,,,,,,,
8208,1.080980046652416e+17,"[32.3766, -261.543, 4.2]","[-4.36352, -364.257, -11.4]","[-1.38486, -358.892, -10.2]","[-469.431, -463.047, -90.0182]","[-454.61, -473.102, -86.8]",,,,,,,,,,,,,,
8209,6.710381312013804e+17,"[67.7113, -253.703, -42.6]","[155.356, -329.77, 34.2]","[340.853, -370.002, 161.646]",,,,,,,,,,,,,,,,
8210,3.287715001883771e+17,"[50.2156, -255.204, -1.8]","[56.3641, -356.469, 21.0]","[31.4234, -496.279, 54.4]","[-52.1041, -654.766, 98.2]","[-214.018, -793.434, 151.6]","[-206.89, -789.465, 151.6]","[-575.096, -844.521, 243.8]",,,,,,,,,,,,
8211,6.71036688092373e+17,"[108.662, -239.468, -19.8]","[158.532, -319.282, -66.4]","[254.208, -426.696, -137.2]","[402.289, -529.809, -225.2]","[395.738, -526.417, -221.72]","[569.694, -589.34, -314.4]",,,,,,,,,,,,,
8212,3.152694973992878e+17,"[192.505, -175.325, -43.8]","[211.034, -290.573, -67.6]","[262.998, -422.835, -97.6]","[692.596, 440.185, 130.0]","[928.236, 424.597, 189.8]",,,,,,,,,,,,,,
8213,2.5220357201435443e+17,"[253.23, -80.779, 45.0]","[245.57, -82.4887, 43.08]","[359.334, -42.148, 68.8]","[494.899, 61.2369, 102.7]",,,,,,,,,,,,,,,
8214,2.477157778666332e+17,"[235.444, -110.271, -10.2]","[325.633, -162.833, 0.600002]","[414.185, -283.332, 16.2]","[398.144, -531.894, 42.6]","[403.763, -521.741, 41.4]",,,,,,,,,,,,,,
8215,3.738070154257408e+17,"[241.583, 100.12, -33.0]","[343.29, 108.377, -83.2]","[498.475, 82.0898, -161.0]","[492.198, 84.1201, -157.64]","[489.175, 85.1419, -156.4]","[663.447, -8.00596, -252.2]","[802.831, -181.85, -363.4]","[801.065, -178.314, -357.6]","[797.228, -171.015, -357.6]","[827.31, -598.132, -563.6]","[832.357, -583.815, -552.8]",,,,,,,,
8216,2.16173331886379e+17,"[243.246, 93.4029, -2.4]","[330.026, 141.977, 127.6]","[416.224, 270.959, 331.95]","[805.613, 235.008, 2947.5]",,,,,,,,,,,,,,,
8217,1.4862483503396045e+17,"[243.697, 91.578, -18.6]","[263.502, 780.103, 460.6]","[260.489, 778.348, 466.4]","[627.698, 806.4, 687.354]","[614.337, 810.932, 683.2]",,,,,,,,,,,,,,
8218,4.955918096873062e+16,"[162.333, 207.5, -47.4]","[197.75, 305.854, -46.2]","[221.024, 452.892, -46.2]","[206.159, 627.599, -43.8]","[134.254, 813.093, -37.8]","[-42.2314, 1017.68, -37.8]",,,,,,,,,,,,,
8219,2.2518053114112e+17,"[156.152, 214.634, 37.8]","[153.578, 208.7, 39.0]","[202.156, 301.606, 11.4]","[290.699, 411.687, -27.0]","[417.045, 508.437, -70.0]","[584.877, 576.09, -119.2]",,,,,,,,,,,,,
8220,7.83656159432151e+17,"[133.654, 225.474, 14.3333]","[306.486, 193.061, -138.76]","[297.038, 198.215, -129.455]",,,,,,,,,,,,,,,,
8221,7.250807082545398e+17,"[101.81, 240.546, 28.2]","[286.499, 225.699, -33.0]","[278.128, 227.771, -30.6]","[479.696, 132.079, -104.8]","[652.058, -106.612, -204.2]","[605.436, -558.054, -363.4]","[615.356, -541.594, -363.4]","[619.696, -533.91, -357.6]",,,,,,,,,,,
8222,6.620304509103063e+17,"[50.7458, 258.456, -7.0]","[175.777, 315.693, -200.6]",,,,,,,,,,,,,,,,,
8223,7.070667220619141e+17,"[-74.5263, 253.118, -31.8]","[-68.4594, 353.281, -96.4]","[-101.475, 494.772, -191.9]","[-99.0351, 488.856, -187.4]","[-192.618, 628.629, -300.4]",,,,,,,,,,,,,,
8224,5.854711126708756e+17,"[-110.021, 239.131, -1.8]","[-74.2011, 356.143, 18.6]","[-77.5193, 350.332, 17.4]","[121.73, 483.011, 55.6]",,,,,,,,,,,,,,,
8225,7.656124864255836e+17,"[-100.538, 241.479, 16.65]","[-189.051, 311.136, -161.0]","[-186.85, 308.788, -155.8]","[-262.941, 426.1, -375.8]","[-289.956, 597.057, -647.64]","[-290.432, 590.826, -637.8]","[46.68, 942.0, -1502.5]","[-110.644, 895.481, -1217.5]","[-106.302, 894.127, -1225.5]","[-214.404, 796.86, -992.2]","[-222.098, 786.234, -964.8]",,,,,,,,
8226,1.576424796491694e+17,"[-251.582, 67.6785, -11.88]","[-321.96, 162.746, -53.2]","[-319.379, 156.81, -50.8]","[-304.966, 395.559, -140.114]","[-310.803, 385.94, -136.0]",,,,,,,,,,,,,,
8227,5.5844965236238336e+17,"[-265.653, -0.803626, 27.0]","[-212.306, 293.254, 207.8]","[-246.609, 296.697, 1498.5]",,,,,,,,,,,,,,,,
8228,6.440182514240799e+17,"[-252.605, -45.8089, 53.2]","[-335.794, -118.681, 103.6]","[-434.542, -250.163, 179.0]","[-503.539, -422.877, 265.2]","[-518.728, -641.748, 363.4]","[-424.185, -926.791, 509.6]",,,,,,,,,,,,,
8229,2.251814932137984e+17,"[-237.944, -102.472, 135.314]","[-296.334, -206.198, 247.4]","[-334.78, -372.715, 409.0]","[-299.678, -592.73, 621.4]",,,,,,,,,,,,,,,
8230,2.4770052214279782e+17,"[-218.8, -138.87, 56.8]","[-332.227, -133.086, 68.8]","[-494.948, -62.9362, 89.2]","[-641.205, 162.978, 114.4]","[-638.825, 152.446, 113.2]",,,,,,,,,,,,,,
8231,6.710404676635894e+17,"[-163.973, -201.077, 146.8]","[-207.366, -292.463, 132.88]","[-230.367, -442.353, 114.4]","[-180.817, -636.784, 89.2]","[1.51141, -815.741, 65.2]",,,,,,,,,,,,,,
8232,6.620336807257088e+17,"[-143.993, -212.891, 140.8]","[-160.43, -323.738, 143.2]","[-137.082, -483.457, 146.8]","[-139.55, -475.651, 146.8]","[-34.8185, -658.48, 151.6]","[196.308, -795.436, 151.6]","[205.856, -797.593, 157.4]",,,,,,,,,,,,
8233,4.90906515612373e+17,"[-96.2093, -240.46, 108.4]","[-169.218, -316.99, 79.6]","[-293.474, -408.861, 37.8]","[-452.372, -480.568, -7.8]","[-640.557, -514.214, -54.4]","[-633.411, -513.875, -54.4]","[-901.36, -478.617, -130.0]","[-894.042, -481.011, -119.2]",,,,,,,,,,,
8234,4.7738375954131354e+17,"[170.403, -194.995, 121.6]","[278.382, -229.722, 55.6]","[387.968, -317.621, -25.8]","[462.665, -466.08, -122.8]","[438.14, -693.46, -260.4]",,,,,,,,,,,,,,
8235,4.098324451903447e+17,"[206.348, -151.766, 133.6]","[341.717, -112.39, 225.8]",,,,,,,,,,,,,,,,,
8236,4.323519551556895e+17,"[260.741, -7.2205, 118.0]","[356.514, -26.9043, 120.4]","[496.305, -29.3718, 124.0]","[656.415, 5.4742, 128.8]","[811.063, 84.0718, 130.0]","[983.039, 261.295, 140.8]",,,,,,,,,,,,,
8237,5.4944815680743834e+17,"[258.745, 34.8343, 57.7]","[253.122, 39.7911, 51.4]","[341.61, -125.692, 207.8]","[340.259, -115.563, 199.215]",,,,,,,,,,,,,,,
8238,5.494509055697224e+17,"[155.644, 210.691, 73.6]","[151.092, 206.915, 72.4]","[238.445, 267.844, 92.8]","[378.879, 327.535, 119.2]","[373.204, 325.961, 119.2]","[562.332, 349.518, 152.8]","[555.466, 349.668, 151.6]","[565.558, 349.417, 153.8]","[558.776, 349.584, 152.6]","[760.041, 310.037, 189.8]","[1016.67, 118.653, 254.6]","[1010.72, 126.126, 243.8]",,,,,,,
8239,5.494508368502456e+17,"[131.233, 223.634, 89.2]","[174.135, 313.213, 126.4]","[229.472, 446.69, 181.4]","[280.919, 598.034, 241.4]","[321.368, 751.285, 303.6]","[358.705, 955.185, 379.6]",,,,,,,,,,,,,
8240,1.2610608098286797e+17,"[-34.8542, 258.746, 91.6]","[-103.37, 346.939, -42.12]","[-235.951, 443.055, -237.629]","[-440.287, 488.871, -487.236]","[-898.071, -71.1289, -1497.5]","[-897.312, -77.3754, -1505.5]","[-888.279, 151.669, -1217.5]","[-888.949, 145.143, -1225.5]","[-714.187, 402.25, -840.2]",,,,,,,,,,
8241,3.7380117427021824e+17,"[-35.4128, 258.786, 56.8]","[-10.5534, 357.037, 56.8]","[57.4124, 499.296, 58.0]","[53.8494, 493.659, 58.0]","[170.128, 634.631, 58.0]","[337.043, 749.143, 54.4]","[330.462, 745.8, 54.4]",,,,,,,,,,,,
8242,8.286688598032425e+17,"[-119.667, 233.687, 124.0]","[-119.931, 226.802, 118.0]","[-94.4541, 348.109, 220.4]","[29.9178, 502.323, 383.05]","[23.5626, 497.939, 376.6]","[443.736, 486.505, 753.1]","[421.407, 503.691, 729.303]","[20.3764, 765.907, 2544.5]",,,,,,,,,,,
8243,2.161794479198126e+17,"[-182.085, 187.723, 139.6]","[-244.952, 263.344, 131.2]","[-313.563, 390.925, 116.8]","[-311.441, 385.526, 118.0]","[-351.629, 557.739, 101.2]","[-333.991, 751.054, 86.8]","[-335.871, 743.782, 86.8]","[-194.334, 1000.71, 54.4]",,,,,,,,,,,
8244,7.07070913949995e+17,"[-192.975, 170.993, 154.0]","[-194.954, 173.203, 152.6]","[-257.672, 255.023, 103.6]","[-254.195, 249.745, 107.2]","[-321.923, 382.268, 36.6]","[-360.85, 557.02, -49.08]","[-351.256, 739.106, -140.8]","[-243.718, 991.194, -260.4]","[-248.486, 984.567, -260.4]",,,,,,,,,,
8245,1.5763182813027533e+17,"[-244.351, 89.7583, 147.2]","[-316.356, 170.043, 94.0]","[-358.425, 349.907, -0.599997]","[-144.886, 772.987, -2544.5]",,,,,,,,,,,,,,,
8246,7.746223657399132e+17,"[-260.001, -10.8317, 195.8]","[-360.066, 9.91171, 294.6]","[-498.484, 80.8948, 446.68]","[-493.212, 77.1283, 440.2]","[-624.54, 218.643, 633.0]","[-694.088, 436.781, 861.8]","[-592.565, 772.417, 1225.5]",,,,,,,,,,,,
8247,2.9273528146592154e+17,"[-254.479, -58.6646, 170.0]","[-353.233, -71.099, 145.6]","[-495.1, -68.134, 112.0]","[-659.43, -30.6542, 70.0]","[-822.468, 49.404, 27.0]","[-1001.68, 213.928, -37.8]","[-997.162, 208.15, -37.8]",,,,,,,,,,,,
8248,4.9089249683912294e+17,"[-181.82, -185.008, 201.8]","[-200.766, -298.826, 121.6]","[-264.52, -426.907, 19.8]","[-380.169, -537.75, -94.0]","[-555.142, -609.176, -233.0]","[-548.038, -607.919, -222.2]","[-863.708, -547.443, -460.6]",,,,,,,,,,,,
8249,1.801824681696051e+16,"[-118.756, -238.017, 258.2]","[-113.73, -233.357, 257.0]","[-111.52, -231.226, 256.8]","[-199.441, -300.103, 268.8]","[-338.945, -363.101, 286.8]","[-540.963, -380.861, 314.4]","[-533.783, -381.547, 313.2]","[-756.476, -312.093, 346.8]","[-1018.94, 66.0819, 406.6]",,,,,,,,,,
8250,1.6213714574456422e+17,"[-10.8064, -262.953, 246.2]","[-53.5072, -355.591, 262.8]","[-177.004, -469.956, 292.8]","[-170.674, -466.3, 291.6]","[-417.35, -508.105, 334.036]",,,,,,,,,,,,,,
8251,1.2610388195961242e+17,"[43.6278, -262.348, 192.2]","[46.3897, -255.533, 193.4]","[-20.5339, -360.876, 169.4]","[-212.956, -455.136, 128.8]","[-203.013, -453.911, 131.2]",,,,,,,,,,,,,,
8252,6.710521499746345e+17,"[19.9284, -260.652, 229.4]","[-45.1579, -361.465, 221.0]","[-41.3244, -356.529, 221.0]","[-158.444, -475.877, 210.2]","[-331.463, -576.672, 195.8]","[-324.79, -573.924, 195.8]","[-533.776, -624.38, 179.0]","[-843.188, -576.777, 157.4]",,,,,,,,,,,
8253,2.161857013921956e+17,"[173.404, -196.621, 253.4]","[215.731, -288.204, 265.5]",,,,,,,,,,,,,,,,,
8254,4.683766290228224e+17,"[156.433, -207.187, 208.28]","[248.692, -264.442, 243.8]","[347.762, -361.99, 288.0]","[344.022, -357.241, 286.8]","[428.286, -504.018, 342.0]","[426.078, -498.368, 340.8]","[464.522, -677.399, 395.8]","[418.21, -927.011, 488.0]",,,,,,,,,,,
8255,1.9816910385945395e+17,"[197.523, -170.977, 185.0]","[231.831, -271.928, 137.2]","[250.006, -435.049, 62.8]","[250.077, -428.511, 65.68]","[215.951, -627.915, -25.8]","[218.124, -621.481, -22.2]","[114.366, -811.641, -119.2]","[-166.131, -1008.7, -282.0]","[-155.94, -1005.1, -271.2]",,,,,,,,,,
8256,9011185001172992.0,"[242.867, -97.9624, 176.2]","[330.213, -156.869, 194.6]","[325.132, -153.015, 194.2]","[433.869, -251.305, 219.8]","[536.477, -390.248, 251.0]","[608.704, -551.75, 282.0]","[606.59, -545.264, 282.0]","[647.871, -787.214, 325.2]",,,,,,,,,,,
8257,1.5763182813027123e+17,"[239.947, -102.803, 206.6]","[309.879, -193.575, 176.6]","[306.435, -187.832, 179.0]","[367.169, -339.441, 134.8]","[363.029, -552.86, 78.4]","[364.75, -545.369, 79.6]","[-564.822, -501.321, -1214.5]","[227.407, -788.491, 5.4]",,,,,,,,,,,
8258,2.5221278042426163e+17,"[258.739, -28.9228, 198.2]","[357.953, -46.3396, 278.8]","[490.679, -120.046, 400.6]","[485.71, -115.739, 395.8]","[598.18, -281.102, 560.0]","[595.794, -273.985, 554.0]","[-50.0434, -591.592, 1498.5]","[-96.5474, -294.968, 1798.5]","[535.545, -623.414, 862.88]","[546.762, -608.958, 851.0]","[196.173, -752.182, 1214.5]",,,,,,,,
8259,2.5221278042424525e+17,"[258.769, -28.7929, 198.6]","[358.808, -43.7436, 282.0]","[353.297, -42.2916, 277.2]","[488.681, -107.635, 401.08]","[605.354, -258.404, 560.0]","[597.293, -564.395, 829.4]",,,,,,,,,,,,,
8260,2.5221278042423706e+17,"[258.648, -29.3124, 194.6]","[358.78, -30.5572, 197.0]","[504.885, -0.505376, 199.4]","[498.58, -2.61876, 199.4]","[659.865, 81.6112, 204.2]","[789.977, 216.71, 211.4]","[891.079, 497.0, 211.4]",,,,,,,,,,,,
8261,2.5221278042426573e+17,"[258.739, -28.9228, 198.8]","[358.057, -46.023, 282.0]","[490.73, -119.937, 406.6]","[485.757, -115.611, 400.84]","[594.58, -275.962, 566.0]","[598.085, -286.401, 575.4]","[546.861, -608.889, 872.6]","[212.393, -747.392, 1217.5]",,,,,,,,,,,
8262,4506760756858881.0,"[261.132, 26.6313, 200.6]","[357.553, -21.9318, 149.2]","[486.843, -121.282, 72.4]","[482.165, -116.791, 74.8]","[603.194, -267.597, -16.6]","[681.456, -456.219, -119.2]","[691.14, -752.477, -260.4]","[690.404, -756.484, -254.6]","[692.01, -747.827, -254.6]",,,,,,,,,,
8263,5.5844683484706406e+17,"[252.8, 78.2326, 164.6]","[247.091, 77.8718, 161.0]","[356.165, 72.9613, 219.8]","[498.434, 23.1438, 302.4]","[650.702, -110.934, 416.65]",,,,,,,,,,,,,,
8264,6.980623403057275e+17,"[239.65, 107.924, 209.0]","[302.494, 193.984, 228.2]","[319.34, 386.575, 266.64]","[23.6988, 598.179, 1218.5]",,,,,,,,,,,,,,,
8265,3.467850053446574e+17,"[198.944, 169.674, 173.686]","[330.343, 140.696, 331.2]","[504.825, -0.819601, 599.4]","[499.634, 6.94736, 588.36]","[474.101, -467.482, 1218.5]",,,,,,,,,,,,,,
8266,4.95482545719296e+16,"[146.846, 214.367, 252.2]","[217.879, 286.448, 246.2]","[340.114, 366.329, 235.4]","[516.617, 419.434, 222.2]","[509.822, 418.417, 222.2]","[706.48, 414.947, 211.4]","[985.072, 269.3, 189.8]",,,,,,,,,,,,
8267,8.1075788425728e+16,"[27.715, 259.02, 245.0]","[92.4335, 350.881, 198.8]","[198.417, 456.746, 137.2]","[353.11, 554.383, 60.4]","[551.088, 614.383, -27.0]","[543.48, 613.179, -27.0]","[818.178, 605.684, -140.8]",,,,,,,,,,,,
8268,4.683766290060534e+17,"[-58.5849, 254.486, 218.6]","[-24.1422, 361.296, 171.8]","[75.843, 493.37, 103.6]","[296.519, 595.096, -0.599997]","[287.498, 593.712, 3.48]",,,,,,,,,,,,,,
8269,5.989836295399096e+17,"[-149.539, 217.513, 216.2]","[-165.384, 319.906, 189.8]","[-151.563, 473.94, 151.6]","[-69.4559, 653.202, 101.2]","[113.307, 812.718, 37.8]","[664.601, 774.861, -130.0]","[646.758, 785.473, -119.2]",,,,,,,,,,,,
8270,4.323519551556854e+17,"[-181.384, 191.653, 216.2]","[-257.438, 255.176, 262.8]","[-253.024, 250.715, 260.4]","[-339.538, 367.319, 328.8]","[-391.669, 535.151, 413.08]","[-373.128, 732.458, 509.6]","[-375.409, 724.796, 498.8]","[-159.653, 1007.93, 672.4]","[-169.57, 1001.61, 672.4]",,,,,,,,,,
8271,6.3501620613009e+17,"[-188.545, 178.756, 159.8]","[-286.596, 226.772, 257.0]","[-280.229, 224.33, 251.0]","[-427.057, 259.84, 386.2]","[-610.919, 249.336, 550.4]",,,,,,,,,,,,,,
8272,7.25080639535059e+17,"[-257.215, 53.8022, 186.92]","[-329.862, 145.172, 404.371]","[-343.991, 367.968, 820.64]","[-214.86, 529.147, 1218.5]","[-83.6451, 568.514, 1498.5]",,,,,,,,,,,,,,
8273,6.44024436176982e+17,"[-259.283, -42.3551, 292.8]","[-252.848, -42.9793, 291.6]","[-357.453, -14.9738, 303.6]","[-488.167, 100.417, 321.6]","[-464.797, 464.456, 361.2]","[-456.385, 474.59, 362.8]",,,,,,,,,,,,,
8274,4.909120818899927e+17,"[-258.504, -31.4629, 280.8]",,,,,,,,,,,,,,,,,,
8275,3.738061220725473e+17,"[-164.073, -200.962, 335.52]","[-275.763, -231.386, 417.4]","[-462.577, -193.124, 550.4]","[-455.403, -197.025, 544.533]","[-751.641, -79.0289, 2547.5]",,,,,,,,,,,,,,
8276,6.440232679290962e+17,"[-91.5166, -243.29, 322.2]","[-131.789, -337.933, 458.2]","[-197.278, -460.934, 642.6]","[-287.349, -593.811, 855.0]","[-395.071, -719.615, 1078.6]","[-477.299, -800.701, 1225.5]",,,,,,,,,,,,,
8277,6.440233366485729e+17,"[-101.929, -237.01, 279.6]","[-131.824, -337.913, 368.2]","[-135.52, -477.315, 484.4]","[-77.8339, -657.455, 642.3]","[67.4185, -819.18, 829.4]",,,,,,,,,,,,,,
8278,5.584615408150815e+17,"[-53.1463, -254.28, 269.4]","[-199.466, -300.079, 93.3143]","[-405.936, -292.032, -146.8]","[-645.031, -159.089, -463.0]","[-638.211, -165.675, -452.08]","[-610.448, 621.281, -1494.5]","[-604.631, 624.584, -1502.5]","[-753.18, 438.025, -1214.5]","[-748.357, 442.944, -1222.5]","[-799.83, 181.357, -901.44]","[-798.7, 166.763, -889.2]",,,,,,,,
8279,6.62032375055659e+17,"[-28.5705, -255.775, 261.6]","[21.943, -358.109, 264.0]","[148.765, -474.427, 267.6]","[408.414, -515.597, 271.2]",,,,,,,,,,,,,,,
8280,1.4411986101705933e+17,"[34.8143, -258.743, 296.4]","[34.9255, -359.332, 310.8]","[21.0508, -501.682, 332.4]","[22.0062, -495.624, 331.2]","[-13.7144, -656.427, 356.4]","[-74.1825, -816.705, 385.0]","[-183.566, -1005.75, 417.4]",,,,,,,,,,,,
8281,7.070787479703429e+17,"[116.457, -234.482, 304.0]","[113.262, -229.62, 300.0]","[180.65, -314.249, 373.0]","[290.43, -403.396, 467.6]","[462.141, -477.831, 594.2]","[656.602, -491.3, 726.4]","[951.43, -372.421, 954.0]",,,,,,,,,,,,
8282,2.251824552864727e+17,"[258.086, -18.6358, 315.6]","[333.979, -132.602, 325.65]",,,,,,,,,,,,,,,,,
8283,9.45766917031895e+16,"[261.303, -4.80499, 362.4]","[264.529, -4.02741, 365.8]","[359.02, 31.6122, 473.12]","[482.873, 130.688, 644.486]","[576.328, 321.943, 874.236]","[532.495, 620.48, 1217.5]","[367.099, 776.962, 1497.5]",,,,,,,,,,,,
8284,5.85564158993449e+16,"[256.858, 8.48172, 304.8]","[358.957, 30.9431, 310.8]","[500.287, 39.9621, 318.0]","[494.284, 40.1459, 318.0]","[658.003, 18.7394, 326.4]","[815.449, -36.9892, 336.0]","[1008.2, -167.547, 346.8]","[1003.01, -162.829, 346.8]",,,,,,,,,,,
8285,4.54864455734399e+17,"[250.266, 73.0687, 261.6]","[308.75, 186.952, 298.364]","[244.044, 435.99, 379.582]",,,,,,,,,,,,,,,,
8286,2.477193512794276e+17,"[237.821, 102.971, 274.8]",,,,,,,,,,,,,,,,,,
8287,6.485189648334275e+17,"[226.005, 121.819, 272.256]",,,,,,,,,,,,,,,,,,
8288,1.6213714574456013e+17,"[92.0647, 242.96, 321.6]","[192.682, 310.74, 376.6]","[186.277, 307.629, 373.0]","[360.361, 349.271, 458.2]","[607.759, 263.395, 585.0]",,,,,,,,,,,,,,
8289,1.801824681696461e+16,"[103.574, 236.018, 308.4]","[163.793, 321.156, 339.6]","[272.864, 419.679, 383.8]","[440.26, 495.497, 438.76]","[643.573, 508.752, 498.8]","[958.029, 356.782, 612.6]",,,,,,,,,,,,,
8290,1.5763182813027942e+17,"[-234.944, 105.355, 267.6]","[-300.631, 198.894, 265.2]","[-309.091, 393.336, 264.0]","[-311.508, 385.483, 264.0]",,,,,,,,,,,,,,,
