,particle_id,hit num1,hit num2,hit num3,hit num4,hit num5,hit num6,hit num7,hit num8,hit num9,hit num10,hit num11,hit num12,hit num13,hit num14,hit num15,hit num16,hit num17,hit num18,hit num19
6875,4.05393373134848e+16,"[15.6605, 27.9023, 136.126]","[33.8539, 63.2664, 306.04]","[52.1829, 102.346, 489.149]","[62.2704, 125.925, 598.0]","[62.6259, 126.794, 602.0]","[71.3495, 148.656, 702.0]","[108.451, 263.818, 1215.5]","[123.097, 327.446, 1495.5]","[135.545, 398.241, 1801.5]","[146.708, 477.446, 2151.5]","[159.011, 565.928, 2548.5]","[174.15, 652.562, 2948.5]",,,,,,,
6876,4.954694888508621e+16,"[15.7073, 27.8798, 103.472]","[36.6134, 62.7836, 238.854]","[60.0326, 99.5307, 383.831]",,,,,,,,,,,,,,,,
6877,2.522029535222825e+17,"[16.875, 27.3171, 137.877]","[38.8581, 59.5212, 308.474]","[39.9437, 61.0375, 316.616]","[79.9026, 112.618, 602.0]","[94.6564, 130.086, 702.0]","[177.438, 215.321, 1218.5]","[225.331, 256.591, 1498.5]","[280.02, 298.816, 1801.5]","[346.143, 345.918, 2154.5]","[345.208, 345.168, 2151.5]","[418.155, 396.15, 2545.5]","[489.77, 450.116, 2945.5]",,,,,,,
6878,5.989837669620777e+17,"[12.9686, 29.1995, 127.023]","[13.7794, 31.2079, 134.714]","[26.928, 66.3287, 267.198]","[27.5211, 68.119, 273.837]","[39.4939, 107.881, 419.288]","[39.9518, 109.607, 425.294]","[50.457, 157.702, 598.0]","[59.4322, 251.728, 928.56]","[56.2999, 333.519, 1215.5]","[44.6122, 411.339, 1504.5]","[44.7693, 410.536, 1501.5]","[24.8737, 488.574, 1801.5]","[-4.22194, 572.764, 2145.5]","[-66.6354, 752.453, 2947.5]",,,,,
6879,1.486387163514798e+17,"[19.4565, 26.0731, 87.0002]","[44.6963, 55.964, 196.605]","[75.1563, 88.9344, 321.77]","[115.155, 127.719, 477.534]","[185.355, 185.888, 733.0]","[180.413, 182.102, 715.2]","[268.829, 241.986, 1015.4]","[333.29, 277.461, 1224.5]","[422.354, 317.529, 1501.5]","[519.45, 352.073, 1795.5]","[763.733, 417.44, 2544.5]","[764.327, 417.156, 2555.5]","[764.818, 417.006, 2552.5]",,,,,,
6880,1.5763244658878054e+17,"[20.6695, 25.4886, 88.0359]","[47.9553, 53.9783, 198.9]","[81.2158, 82.3234, 322.202]","[127.413, 113.822, 477.884]","[129.136, 114.839, 483.436]","[212.754, 153.179, 740.4]","[206.929, 151.235, 723.1]","[316.462, 174.679, 1039.48]","[380.355, 176.642, 1221.5]","[477.197, 164.91, 1504.5]","[476.054, 165.106, 1501.5]","[569.718, 135.594, 1798.5]","[765.067, 33.1889, 2547.5]","[840.074, -1.90755, 2944.5]",,,,,
6881,7.205855611060224e+16,"[14.783, 28.3252, 130.712]","[30.3355, 64.5542, 287.666]","[43.4789, 106.723, 463.317]","[50.7238, 140.09, 598.0]","[54.3665, 164.967, 698.0]",,,,,,,,,,,,,,
6882,7.521139883130225e+17,"[17.3698, 27.0787, 82.785]","[37.8129, 61.8174, 178.061]","[57.8919, 99.9068, 280.566]","[81.8351, 151.881, 416.397]","[112.212, 234.273, 625.0]","[138.058, 334.153, 869.6]","[157.286, 480.642, 1221.5]","[158.353, 597.163, 1498.5]","[121.631, 862.442, 2147.5]","[120.071, 860.94, 2155.5]",,,,,,,,,
6883,5.044032269849723e+17,"[11.2017, 30.0509, 119.896]","[11.6996, 31.3253, 124.947]","[27.0006, 66.3021, 265.569]","[27.8409, 68.0692, 272.768]","[47.1084, 105.668, 427.739]","[71.7284, 146.79, 602.0]","[129.887, 224.768, 952.8]","[179.596, 277.575, 1215.5]","[240.17, 331.576, 1504.5]","[305.45, 380.698, 1801.5]","[305.728, 380.7, 1804.5]","[383.386, 432.001, 2148.5]","[471.64, 488.611, 2545.5]","[551.977, 547.515, 2944.5]","[552.567, 547.546, 2947.5]",,,,
6884,1.3511176839233536e+17,"[19.013, 26.2868, 74.7564]","[38.7772, 59.5704, 170.02]","[39.594, 61.1654, 174.405]","[57.1122, 100.778, 280.694]","[56.9455, 100.311, 279.552]","[73.2753, 154.941, 418.749]","[73.5555, 156.329, 422.192]","[81.8979, 252.555, 658.6]","[82.0884, 245.733, 642.0]","[66.3608, 351.356, 903.2]","[14.2038, 466.938, 1221.5]","[-55.2827, 549.66, 1495.5]","[-56.1121, 550.398, 1498.5]","[-147.282, 615.038, 1795.5]","[-357.989, 677.092, 2544.5]",,,,
6885,6.710371691119247e+17,"[2.00539, 31.8721, 140.167]","[5.01186, 71.3199, 329.369]","[10.3641, 127.317, 598.0]","[10.4549, 128.156, 602.0]","[12.7209, 148.194, 698.0]","[12.8211, 149.024, 702.0]","[15.8108, 173.24, 818.0]","[15.8817, 174.082, 822.0]","[27.578, 255.929, 1215.5]","[37.3443, 313.988, 1495.5]","[48.8596, 376.675, 1795.5]",,,,,,,,
6886,1.1711104505872384e+17,"[-0.989847, 32.0411, 94.9851]","[-1.06209, 33.4588, 98.7739]","[-3.08674, 72.3625, 202.256]","[-6.38022, 115.662, 317.502]","[-12.2998, 171.534, 466.538]",,,,,,,,,,,,,,
6887,4512464439869440.0,"[9.17432, 31.4677, 135.745]","[21.2559, 68.5938, 286.571]","[36.4613, 110.178, 457.751]","[50.0687, 143.799, 598.0]","[97.2546, 243.294, 1024.6]","[120.754, 286.157, 1215.5]","[158.558, 349.405, 1498.5]","[201.129, 414.192, 1801.5]","[201.879, 415.362, 1804.5]","[252.559, 487.921, 2148.5]","[311.518, 572.357, 2548.5]","[368.403, 660.361, 2947.5]",,,,,,,
6888,5.629507780550328e+17,"[-0.290959, 32.0016, 132.6]","[-0.270716, 33.7355, 139.108]","[0.407588, 71.6228, 280.6]","[0.468785, 73.2257, 286.76]","[2.64949, 115.193, 443.72]","[6.2589, 157.572, 602.0]","[20.0188, 257.764, 976.5]","[20.5075, 260.696, 987.4]","[32.4591, 321.808, 1215.5]",,,,,,,,,,
6889,7.025651840020644e+17,"[-1.28937, 32.058, 106.419]","[-1.37226, 33.3503, 110.959]","[-6.25098, 72.1038, 247.302]","[-16.0783, 115.969, 402.864]","[-34.8106, 169.08, 598.0]","[-79.1663, 249.742, 919.2]","[-133.718, 314.641, 1215.5]","[-134.061, 314.708, 1218.5]","[-196.746, 368.169, 1504.5]","[-265.882, 411.915, 1801.5]","[-346.809, 447.723, 2145.5]",,,,,,,,
6890,1.035911752056832e+17,"[6.71639, 31.6064, 75.4606]","[10.3112, 71.5417, 167.364]","[8.42146, 116.15, 268.387]","[-2.61723, 171.881, 396.974]","[-40.9298, 256.001, 606.6]","[-117.627, 339.111, 867.629]","[-120.999, 341.634, 877.65]","[-252.4, 399.41, 1221.5]","[-366.009, 399.0, 1504.5]","[-469.878, 365.213, 1795.5]",,,,,,,,,
6891,5.04406937836716e+17,"[8.16757, 31.5245, 101.459]","[18.9008, 69.4617, 222.562]","[31.9025, 111.425, 357.321]","[84.17, 251.185, 815.6]","[81.9154, 245.803, 797.4]","[140.511, 371.941, 1224.5]","[138.997, 368.908, 1215.5]","[183.563, 451.523, 1504.5]","[231.931, 532.877, 1795.5]","[293.851, 629.843, 2148.5]","[361.508, 733.336, 2547.5]","[430.798, 850.001, 2952.5]",,,,,,,
6892,1.2610724919718707e+17,"[1.69843, 31.8894, 137.853]","[1.67179, 33.8901, 146.113]","[-0.303935, 71.0975, 305.35]","[-0.493888, 72.992, 313.479]","[-13.8927, 138.641, 598.0]","[-14.1398, 139.546, 602.0]","[-21.5905, 161.69, 702.0]","[-78.8036, 263.119, 1218.5]","[-78.5213, 263.218, 1215.5]","[-120.552, 307.94, 1495.5]","[-170.647, 347.362, 1798.5]","[-230.172, 383.058, 2154.5]",,,,,,,
6893,6.169974782767923e+17,"[0.557692, 31.9538, 123.087]","[0.592827, 34.0374, 130.591]","[0.49743, 71.6265, 265.882]","[0.473439, 73.7364, 273.487]","[-0.404775, 114.949, 422.11]","[-0.46513, 116.864, 429.023]","[-2.43544, 163.648, 598.0]","[-9.27968, 256.916, 936.0]","[-28.8282, 412.032, 1504.5]","[-42.5428, 493.591, 1804.5]","[-59.6919, 584.878, 2145.5]","[-59.8326, 585.65, 2148.5]","[-80.4412, 691.733, 2548.5]","[-98.9328, 792.025, 2947.5]",,,,,
6894,8.106500632304681e+17,"[6.52209, 31.6173, 75.2642]","[15.4746, 69.4943, 168.627]","[27.0505, 112.218, 275.066]","[27.5866, 114.072, 279.701]","[44.2602, 166.935, 412.979]","[74.923, 248.641, 621.8]","[119.561, 345.308, 876.8]","[116.74, 339.719, 862.6]","[191.748, 470.864, 1224.5]","[257.508, 564.86, 1498.5]","[437.436, 775.144, 2152.5]","[432.856, 767.726, 2147.5]",,,,,,,
6895,6.169938361445253e+17,"[-0.790165, 32.0298, 102.029]","[-0.807156, 33.5479, 106.489]","[-0.925263, 71.567, 218.31]","[-0.909597, 73.4006, 223.704]","[-0.10655, 114.973, 345.662]","[-0.0254676, 117.459, 352.955]","[10.1425, 260.062, 771.4]","[10.5337, 263.016, 780.8]","[23.8097, 360.191, 1067.4]","[32.6222, 411.819, 1221.5]","[51.7159, 505.696, 1501.5]","[75.3205, 602.637, 1795.5]","[144.377, 847.314, 2547.5]","[146.263, 857.631, 2555.5]","[179.876, 989.659, 2955.5]",,,,
6896,2.5670641571069952e+17,"[9.05678, 31.4743, 101.307]","[18.3431, 69.5486, 231.589]","[26.9144, 112.24, 376.214]","[27.236, 114.087, 382.438]","[40.6108, 256.02, 857.0]","[36.9573, 362.36, 1215.5]","[26.4172, 446.621, 1501.5]","[9.53023, 532.103, 1801.5]","[-14.2611, 627.514, 2145.5]","[-66.5089, 835.84, 2947.5]",,,,,,,,,
6897,1.3061029906874368e+17,"[4.27138, 31.7443, 88.8806]","[11.9601, 71.6107, 191.881]","[22.6824, 113.779, 302.666]","[40.6274, 166.808, 445.652]","[79.551, 250.507, 681.6]","[132.639, 333.957, 934.0]","[206.747, 419.313, 1221.5]","[289.034, 488.846, 1495.5]","[386.586, 552.84, 1795.5]","[507.593, 614.653, 2147.5]","[632.573, 669.678, 2552.5]",,,,,,,,
6898,4.7288455794366874e+17,"[3.1458, 31.8078, 126.33]","[12.0766, 71.6156, 301.863]","[27.0376, 111.719, 485.435]","[38.8752, 135.261, 598.0]","[39.3614, 136.071, 602.0]","[51.2768, 155.27, 698.0]","[134.077, 243.53, 1218.5]","[187.881, 277.871, 1495.5]","[252.762, 305.472, 1801.5]","[327.497, 327.163, 2154.5]","[327.283, 327.391, 2151.5]",,,,,,,,
6899,4.458584246939812e+17,"[6.77957, 31.6028, 99.8666]","[16.1059, 69.8971, 224.542]","[27.577, 112.132, 362.958]","[28.1303, 114.05, 369.277]","[73.5146, 249.213, 819.4]","[122.557, 364.676, 1215.5]","[163.081, 447.019, 1504.5]","[262.842, 622.556, 2145.5]","[325.563, 727.87, 2547.5]","[386.323, 838.847, 2952.5]","[390.531, 847.339, 2955.5]",,,,,,,,
6900,1.8469115287044096e+17,"[8.70885, 31.494, 79.672]","[17.8015, 69.1319, 175.308]","[26.4204, 111.82, 283.081]","[26.7445, 113.611, 287.599]","[34.791, 167.403, 422.333]","[35.0279, 169.368, 427.229]","[42.0052, 262.004, 657.9]","[41.7796, 255.748, 642.0]","[40.869, 359.755, 900.8]","[41.2084, 353.523, 885.2]","[26.797, 487.865, 1221.5]","[4.61629, 595.575, 1498.5]","[-74.1126, 835.341, 2147.5]","[-130.421, 974.942, 2555.5]",,,,,
6901,5.404322988818432e+17,"[10.0946, 31.4158, 98.8641]","[20.0075, 68.7883, 209.214]","[20.1202, 69.2718, 210.649]","[29.1136, 111.379, 333.55]","[41.1381, 259.155, 758.2]","[41.2585, 252.824, 740.0]","[32.6715, 358.338, 1041.4]","[21.1646, 419.674, 1221.5]","[-5.47099, 511.899, 1504.5]","[-42.0851, 602.022, 1795.5]","[-151.973, 803.388, 2544.5]","[-202.854, 909.733, 2952.5]",,,,,,,
6902,1.8465108941550387e+17,"[9.76504, 31.4344, 120.783]","[22.2956, 68.9329, 266.743]","[37.3522, 110.032, 428.016]","[54.3302, 152.895, 598.0]","[93.8458, 241.885, 957.6]","[125.086, 304.374, 1215.5]","[162.552, 373.202, 1504.5]","[203.963, 443.074, 1804.5]","[253.098, 521.316, 2148.5]","[310.754, 613.15, 2548.5]","[366.353, 707.755, 2947.5]",,,,,,,,
6903,3.602923682361508e+17,"[4.69467, 31.7204, 119.584]","[12.6572, 72.1354, 277.462]","[23.052, 113.764, 442.797]","[35.0573, 153.313, 602.0]","[73.4528, 249.238, 1000.6]","[98.5649, 299.341, 1215.5]","[135.334, 361.302, 1495.5]","[180.308, 428.194, 1804.5]","[234.046, 500.047, 2148.5]","[296.167, 581.525, 2548.5]","[354.842, 667.048, 2947.5]",,,,,,,,
6904,1.846511581349806e+17,"[0.437628, 31.9605, 89.4717]","[0.487867, 34.0007, 95.2327]","[1.92621, 71.1908, 200.317]","[4.89791, 115.372, 324.933]","[10.5822, 171.0, 482.608]",,,,,,,,,,,,,,
6905,5.5395581086715085e+17,"[10.1158, 31.4146, 82.3945]","[24.0977, 68.1511, 187.088]","[41.458, 107.31, 300.767]","[42.3765, 109.211, 306.363]","[68.0121, 157.82, 451.337]","[117.8, 234.944, 694.6]","[113.986, 229.738, 677.8]","[179.771, 308.885, 950.0]","[255.825, 379.814, 1224.5]","[339.804, 441.043, 1498.5]","[437.626, 497.71, 1798.5]","[550.592, 549.094, 2144.5]","[551.259, 548.693, 2147.5]","[680.672, 606.085, 2555.5]",,,,,
6906,6.035014540821791e+17,"[5.46815, 31.6768, 140.615]","[8.59826, 71.47, 309.977]","[3.11277, 140.406, 602.0]","[-1.62581, 162.522, 698.0]","[-48.9066, 270.954, 1215.5]","[-49.2273, 271.362, 1218.5]","[-88.156, 320.098, 1498.5]","[-135.18, 363.061, 1795.5]","[-194.478, 405.439, 2151.5]","[-194.819, 405.339, 2154.5]",,,,,,,,,
6907,2.3869146744540365e+17,"[0.557692, 31.9538, 125.06]","[0.622945, 34.0479, 132.822]","[2.46148, 71.7087, 272.131]","[6.02986, 115.462, 434.218]","[11.3077, 160.678, 602.0]","[28.168, 255.869, 957.2]","[44.9548, 323.972, 1215.5]","[67.5758, 398.917, 1504.5]","[94.8061, 475.843, 1804.5]","[128.434, 561.698, 2148.5]","[168.674, 662.726, 2548.5]","[203.975, 761.233, 2944.5]","[204.322, 761.164, 2947.5]",,,,,,
6908,9.008133839624602e+16,"[8.19774, 31.5228, 77.0]","[14.8067, 69.5984, 165.569]","[15.0625, 71.7405, 170.501]","[18.3138, 114.455, 268.129]","[15.9152, 171.814, 398.573]","[-2.81221, 259.427, 604.8]","[-46.7737, 356.645, 853.88]","[-148.989, 475.54, 1224.5]","[-242.092, 536.689, 1498.5]","[-240.792, 535.667, 1495.5]","[-475.293, 601.481, 2144.5]","[-589.876, 597.824, 2544.5]","[-676.07, 595.292, 2947.5]",,,,,,
6909,7.29583758109311e+17,"[6.62264, 31.6117, 103.379]","[16.2066, 69.8814, 227.952]","[28.6411, 111.958, 366.668]","[29.2816, 114.002, 373.375]","[84.8551, 250.772, 840.8]","[82.3355, 245.632, 823.0]","[143.052, 353.385, 1215.5]","[194.799, 428.685, 1504.5]","[252.528, 502.751, 1798.5]","[324.135, 584.784, 2148.5]","[404.822, 675.302, 2544.5]","[483.659, 774.412, 2955.5]","[482.895, 773.889, 2952.5]",,,,,,
6910,6.03491833355436e+17,"[10.4431, 31.3961, 81.5563]","[20.272, 68.7471, 168.998]","[28.2754, 112.018, 269.014]","[28.5475, 114.032, 273.641]","[33.8837, 167.993, 397.536]","[33.9787, 169.885, 401.871]","[30.637, 258.34, 604.8]","[8.59209, 363.373, 851.6]","[-58.8432, 507.514, 1221.5]","[-130.305, 600.003, 1498.5]","[-129.406, 598.708, 1495.5]","[-328.844, 749.444, 2144.5]","[-444.528, 806.849, 2552.5]",,,,,,
6911,6.98058698156671e+17,"[8.68721, 31.4952, 126.865]","[20.0414, 68.783, 287.7]","[34.3363, 110.525, 469.337]","[45.4434, 139.911, 598.0]","[54.5481, 162.671, 698.0]","[92.5791, 246.113, 1071.1]","[108.719, 277.767, 1215.5]","[141.851, 337.221, 1495.5]","[181.101, 401.887, 1804.5]","[227.782, 473.499, 2151.5]","[227.881, 473.432, 2154.5]","[280.791, 554.343, 2548.5]",,,,,,,
6912,6.710415671584358e+17,"[8.68021, 31.4956, 104.908]","[16.7257, 69.8005, 245.993]","[23.1702, 114.254, 407.36]","[26.8886, 167.243, 598.0]","[23.4408, 256.968, 921.2]","[10.12, 339.0, 1218.5]","[-10.2049, 414.28, 1504.5]","[-38.1938, 489.629, 1804.5]","[-74.9733, 572.318, 2148.5]","[-118.624, 663.816, 2548.5]","[-155.187, 749.73, 2944.5]",,,,,,,,
6913,4512533159346176.0,"[8.16129, 31.5249, 83.5886]","[17.5334, 69.1736, 171.817]","[27.6898, 112.114, 272.235]","[28.133, 114.05, 276.765]","[39.84, 167.386, 401.054]","[57.3306, 255.783, 606.0]","[73.7903, 352.031, 828.6]","[97.01, 524.156, 1224.5]","[108.356, 642.965, 1495.5]","[117.993, 778.336, 1797.5]","[124.433, 933.767, 2155.5]",,,,,,,,
6914,5.5395045074796544e+17,"[8.49017, 31.5063, 138.996]","[17.7915, 69.1334, 310.744]","[31.8027, 133.36, 602.0]","[36.1899, 155.508, 702.0]","[54.8537, 270.645, 1218.5]","[62.5322, 333.571, 1498.5]","[69.3725, 401.452, 1804.5]","[75.9562, 479.045, 2154.5]","[82.9931, 566.188, 2545.5]","[91.2447, 653.573, 2945.5]",,,,,,,,,
6915,3.6028906970126746e+17,"[-1.73866, 32.0833, 88.325]","[-1.82356, 33.1925, 91.5186]","[-6.03891, 71.6458, 202.703]","[-13.102, 114.297, 327.614]","[-13.4859, 116.309, 333.555]","[-53.142, 251.976, 745.6]","[-97.7062, 347.683, 1056.4]","[-126.69, 396.213, 1224.5]","[-181.012, 470.764, 1501.5]","[-246.148, 544.129, 1798.5]","[-245.37, 543.211, 1795.5]","[-419.512, 703.01, 2547.5]","[-498.683, 777.077, 2952.5]","[-498.412, 776.548, 2955.5]",,,,,
6916,8.556872964547543e+17,"[0.208248, 31.9735, 134.764]","[0.226825, 33.3849, 140.704]","[1.66721, 71.18, 299.434]","[5.09983, 115.388, 485.579]","[8.08596, 142.959, 602.0]","[11.0813, 166.606, 702.0]",,,,,,,,,,,,,
6917,3.60289963054465e+17,"[1.74141, 31.887, 138.535]","[2.84847, 71.2294, 313.77]","[1.85477, 135.932, 602.0]","[1.89085, 135.03, 598.0]","[0.738724, 158.345, 702.0]","[0.804311, 157.449, 698.0]","[-10.36, 273.0, 1218.5]","[-19.8, 334.2, 1498.5]","[-19.7281, 334.169, 1495.5]","[-32.3761, 401.016, 1804.5]","[-48.5961, 475.824, 2154.5]","[-67.3327, 558.341, 2548.5]","[-84.4388, 641.286, 2948.5]",,,,,,
6918,7.65614616712577e+17,"[0.396389, 31.9629, 131.919]","[0.461617, 33.9915, 139.722]",,,,,,,,,,,,,,,,,
6919,4526826810507264.0,"[4.95241, 31.7059, 99.7469]","[14.9141, 69.5816, 209.164]","[15.0713, 70.0582, 210.571]","[31.8291, 110.935, 334.331]","[126.613, 227.524, 761.8]","[129.098, 229.309, 770.6]","[226.418, 278.217, 1078.9]","[274.488, 290.885, 1221.5]","[370.204, 299.184, 1504.5]","[464.627, 283.527, 1804.5]","[553.493, 248.542, 2145.5]",,,,,,,,
6920,2.5220398431443354e+17,"[9.11803, 31.4709, 130.219]","[19.2642, 68.904, 287.495]","[29.7902, 111.269, 464.383]",,,,,,,,,,,,,,,,
6921,1.5765045109168538e+17,"[8.47247, 31.5073, 139.985]","[16.1161, 69.3944, 298.245]","[23.1284, 113.761, 482.248]","[26.6731, 142.78, 602.0]","[26.5714, 141.808, 598.0]","[28.9367, 166.002, 698.0]","[33.2084, 257.742, 1075.0]","[33.0287, 291.537, 1215.5]","[29.7853, 359.573, 1495.5]","[22.611, 434.015, 1801.5]","[11.5184, 517.568, 2151.5]","[-1.92295, 609.135, 2548.5]","[-1.8319, 608.939, 2545.5]",,,,,,
6922,5.269298150564168e+17,"[-1.01186, 32.0423, 97.1774]","[-1.01192, 33.4763, 101.489]","[0.641517, 71.6326, 216.322]","[0.819807, 73.8205, 222.892]","[6.19348, 115.475, 349.122]","[6.2821, 115.979, 350.668]","[52.8831, 257.588, 798.8]","[131.975, 375.477, 1224.5]","[130.085, 373.429, 1215.5]","[131.245, 374.503, 1221.5]","[197.359, 440.614, 1504.5]","[272.634, 497.894, 1798.5]","[365.122, 552.47, 2145.5]","[466.632, 609.077, 2547.5]","[466.253, 609.239, 2544.5]","[551.926, 674.076, 2952.5]","[551.037, 673.382, 2947.5]","[551.58, 673.644, 2955.5]",
6923,8.6469250284467e+17,"[0.358009, 31.965, 77.246]","[0.358212, 33.9554, 82.0634]","[-0.419351, 71.0926, 172.195]","[-0.492908, 72.9923, 176.809]","[-3.03192, 116.343, 282.195]","[-8.18576, 171.096, 415.775]","[-8.40261, 172.915, 420.21]","[-8.32502, 172.425, 419.183]","[-22.0164, 260.801, 635.8]","[-44.0595, 356.694, 874.2]","[-89.059, 492.643, 1221.5]","[-134.119, 596.203, 1495.5]","[-266.605, 828.941, 2152.5]","[-266.115, 828.002, 2147.5]","[-267.423, 828.968, 2155.5]","[-350.031, 952.858, 2555.5]",,,
6924,4.413538629939364e+17,"[-1.39458, 32.0639, 122.028]","[-1.40705, 33.3382, 126.894]","[0.300866, 71.6183, 271.649]","[0.501899, 73.7433, 279.701]","[6.76054, 115.521, 438.679]","[17.1899, 155.983, 598.0]","[61.4816, 254.098, 1013.2]","[90.2326, 297.266, 1215.5]","[90.9244, 298.477, 1218.5]","[137.605, 354.091, 1495.5]","[196.455, 408.548, 1801.5]","[196.743, 408.397, 1804.5]","[267.24, 461.289, 2151.5]","[345.618, 516.488, 2545.5]",,,,,
6925,3.6029271183353446e+17,"[5.06207, 31.6997, 102.459]","[9.99499, 72.024, 237.177]","[13.6178, 114.649, 378.994]","[13.7412, 116.574, 385.391]","[13.9232, 262.228, 867.8]","[3.36, 367.8, 1218.5]","[-10.813, 451.504, 1504.5]","[-30.1022, 538.159, 1804.5]","[-55.907, 634.944, 2145.5]","[-113.252, 853.621, 2947.5]","[-113.306, 853.495, 2944.5]",,,,,,,,
6926,4.954009755325563e+17,"[-0.273219, 32.0006, 90.6691]","[-0.269968, 33.7357, 96.0466]","[0.164665, 71.6126, 213.65]","[0.212841, 73.6731, 220.051]","[1.67529, 115.115, 349.152]","[1.69517, 115.613, 350.701]","[14.2739, 262.146, 808.4]","[35.4538, 391.531, 1215.5]","[35.8462, 393.609, 1221.5]","[55.5723, 483.726, 1504.5]","[55.3099, 482.658, 1501.5]","[79.3143, 574.668, 1795.5]","[111.168, 683.221, 2145.5]","[148.384, 804.102, 2547.5]","[183.909, 936.072, 2952.5]","[184.192, 936.701, 2955.5]",,,
6927,7.476182227227812e+17,"[10.0112, 31.4205, 131.174]","[39.2169, 61.8307, 127.134]","[71.8301, 91.4311, 123.079]","[117.732, 126.607, 117.354]","[193.367, 173.018, 108.4]","[288.862, 214.427, 98.8]","[432.601, 246.987, 83.2]","[609.615, 244.166, 65.2]","[799.169, 187.503, 48.6]","[1021.39, 21.9164, 27.0]",,,,,,,,,
6928,7.025679327811338e+17,"[-7.54396, 31.1925, 93.8867]","[-18.2067, 70.4229, 219.022]","[-31.1632, 112.606, 354.959]","[-83.6183, 245.668, 796.4]","[-146.702, 366.104, 1215.5]","[-147.665, 367.679, 1221.5]","[-195.764, 443.872, 1501.5]","[-249.825, 518.943, 1795.5]","[-317.378, 604.388, 2145.5]","[-392.291, 694.964, 2544.5]","[-467.715, 794.102, 2952.5]",,,,,,,,
6929,6.665351500325192e+17,"[-8.40366, 30.8919, 127.508]","[-14.1885, 70.1767, 277.686]","[-14.3121, 71.6845, 283.416]","[-15.5197, 115.633, 450.528]","[-12.1981, 155.036, 598.0]","[19.1205, 261.019, 999.16]","[47.6146, 313.995, 1215.5]","[94.0357, 375.434, 1498.5]","[153.141, 432.952, 1804.5]","[152.616, 432.452, 1801.5]","[225.726, 488.612, 2154.5]","[301.686, 545.043, 2548.5]",,,,,,,
6930,5.269239739008942e+17,"[-5.78421, 31.8077, 132.227]","[-14.5504, 69.5793, 290.438]","[-15.0058, 71.3626, 297.957]","[-26.8973, 111.846, 470.741]","[-27.5273, 113.779, 479.062]","[-36.9307, 141.187, 598.0]","[-45.4697, 163.952, 698.0]","[-82.4535, 245.956, 1067.8]","[-99.406, 277.326, 1215.5]","[-134.985, 334.612, 1495.5]","[-177.554, 394.265, 1801.5]","[-228.049, 458.27, 2154.5]","[-284.436, 525.55, 2545.5]",,,,,,
6931,9.010930722327757e+16,"[-10.4358, 30.1814, 103.1]","[-23.2837, 68.0666, 234.04]","[-39.4594, 108.679, 377.337]","[-109.012, 239.381, 863.6]","[-172.399, 326.34, 1218.5]","[-228.594, 390.786, 1504.5]","[-291.016, 452.937, 1801.5]","[-366.36, 518.757, 2148.5]","[-535.248, 659.564, 2944.5]",,,,,,,,,,
6932,6.755866733497549e+16,"[-4.53462, 32.2446, 100.479]",,,,,,,,,,,,,,,,,,
6933,4.2784409490397594e+17,"[-11.2882, 29.8834, 81.8252]","[-12.1545, 31.9621, 86.7471]","[-27.3072, 65.6534, 167.945]","[-28.1678, 67.4085, 172.26]","[-49.0808, 105.144, 268.225]","[-80.5707, 152.144, 394.372]","[-222.585, 288.07, 837.32]","[-373.314, 364.137, 1221.5]","[-488.521, 393.04, 1495.5]","[-755.082, 387.953, 2147.5]","[-896.178, 356.791, 2555.5]","[-896.357, 356.982, 2552.5]",,,,,,,
6934,2.0266644999766016e+17,"[-9.25699, 30.5935, 74.7842]","[-22.9985, 67.6531, 174.656]","[-41.2087, 107.303, 285.507]","[-42.0718, 108.981, 290.3]","[-69.3694, 156.77, 429.835]","[-195.319, 298.498, 909.0]","[-299.106, 367.055, 1224.5]","[-396.347, 407.774, 1498.5]","[-506.185, 433.834, 1795.5]","[-634.953, 446.488, 2144.5]","[-762.227, 443.204, 2544.5]","[-761.703, 441.323, 2552.5]","[-762.817, 442.811, 2547.5]",,,,,,
6935,4.00825864394113e+17,"[-9.01875, 30.6768, 102.981]","[-21.3613, 68.9588, 240.945]","[-36.0494, 110.293, 390.94]","[-91.8666, 240.57, 877.2]","[-137.593, 327.278, 1215.5]","[-180.093, 398.408, 1501.5]","[-227.316, 469.769, 1801.5]","[-227.882, 470.702, 1804.5]","[-284.299, 549.862, 2145.5]","[-415.856, 729.726, 2944.5]","[-416.65, 729.938, 2947.5]",,,,,,,,
6936,1.846607101422469e+17,"[-8.50346, 30.857, 76.6414]","[-22.6183, 67.8295, 172.436]","[-44.032, 107.744, 283.099]","[-78.4303, 153.073, 422.386]","[-154.341, 215.483, 662.2]","[-254.789, 256.909, 933.086]","[-372.823, 262.913, 1224.5]","[-480.232, 232.966, 1501.5]","[-480.702, 232.278, 1504.5]","[-575.956, 172.589, 1795.5]",,,,,,,,,
6937,4.233393270455009e+17,"[-13.0817, 29.2563, 98.308]","[-13.732, 30.5531, 103.173]","[-32.246, 65.0427, 235.462]","[-56.3175, 102.6, 386.723]","[-234.939, 262.627, 1218.5]","[-306.118, 297.061, 1501.5]","[-383.104, 322.567, 1801.5]","[-470.116, 342.038, 2145.5]","[-470.813, 342.14, 2148.5]",,,,,,,,,,
